Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,mTurkId,bfdConnect,cnnConnect,espConnect,foxConnect,hulConnect,igmConnect,nfxConnect,snpConnect,twtConnect,ytbConnect,primBSC,primPRM,primOE,primPurch,primNPS - Group,primNPS,primTraits - Groups - Choose up to 3 words,primTraits - Ranks - Choose up to 3 words - Friendly - Rank,primTraits - Ranks - Choose up to 3 words - Reliable - Rank,primTraits - Ranks - Choose up to 3 words - Caring - Rank,primTraits - Ranks - Choose up to 3 words - Trustworthy - Rank,primTraits - Ranks - Choose up to 3 words - Cool - Rank,primTraits - Ranks - Choose up to 3 words - Creative - Rank,primTraits - Ranks - Choose up to 3 words - Simple - Rank,primTraits - Ranks - Choose up to 3 words - Innovative - Rank,primTraits - Ranks - Choose up to 3 words - Convenient - Rank,primTraits - Ranks - Choose up to 3 words - Exclusive - Rank,primTraits - Ranks - Choose up to 3 words - Exciting - Rank,primDist,secBSC,secPRM,secOE,secPurch,secNPS - Group,secNPS,secTraits - Groups - Choose up to 3 words,secTraits - Ranks - Choose up to 3 words - Friendly - Rank,secTraits - Ranks - Choose up to 3 words - Reliable - Rank,secTraits - Ranks - Choose up to 3 words - Caring - Rank,secTraits - Ranks - Choose up to 3 words - Trustworthy - Rank,secTraits - Ranks - Choose up to 3 words - Cool - Rank,secTraits - Ranks - Choose up to 3 words - Creative - Rank,secTraits - Ranks - Choose up to 3 words - Simple - Rank,secTraits - Ranks - Choose up to 3 words - Innovative - Rank,secTraits - Ranks - Choose up to 3 words - Convenient - Rank,secTraits - Ranks - Choose up to 3 words - Exclusive - Rank,secTraits - Ranks - Choose up to 3 words - Exciting - Rank,secDist,Score,RVid,isNew,Score,GeoIP,Country,OldId,OldIDDate,Domain,FraudProfileScore,FPF1,FPF2,FPF3,FPF4,FPF5,FPF6,FPF7,FPF8,FPF9,FPF10,FPF11,FPF12,FPF13,FPF14,FraudFlagCount,RVIDHash2,isMobile,WhiteList,SurveyCode,DrillDown,Code1,Brand,Image,Code2,CompleteOverall
6/6/18 17:08,6/6/18 17:10,0,108.81.4.13,100,96,1,6/6/18 17:10,R_1nTl8GoqpNmVmZL,,,,,35.60499573,-82.3132019,anonymous,EN,A4YG74WC1EK5V,2,2,1,2,2,2,2,2,2,2,3,4,sports,1,1,5,"5,8,2",,3,,,,,2,,1,,,3,,,,,,,,,,,,,,,,,,,,1,3B686047-7E03-411F-89FE-92525EB0614D,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,att.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a8b786e32bef11ab1120f907847be31af98721a3a5eef70f616aede9afdf5705,0,,21522638,1,ESP,ESPN,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8dGQa4CbcgFoYD3,,1
6/6/18 17:08,6/6/18 17:10,0,47.33.185.112,100,139,1,6/6/18 17:10,R_1ieS7SmEA3Zpa2s,,,,,43.21650696,-123.3417053,anonymous,EN,A2QEFWKYSMYOJT,2,2,2,2,2,1,1,1,1,1,5,5,Entertainment,1,3,10,"12,6,8",,,,,2,,3,,,,1,5,4,4,Fun,1,3,10,"5,2,8",,2,,,,,3,,1,,,4,5,2A09117E-537D-4AF3-BA36-F6C341F9E6EA,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,charter.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d09dd69f35328b5b5642c9adf86875671cc659b11c2b13e2fccbcdf89a0c5cfb,0,,28815786,0,IGM,NETFLIX,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3HOJUmklJqZxtJj,NFX,1
6/6/18 17:09,6/6/18 17:10,0,67.181.174.153,100,67,1,6/6/18 17:10,R_3MMeoNxoBZt1Jld,,,,,38.64500427,-121.4403992,anonymous,EN,A1PUHCEBSOWETV,2,2,2,2,2,2,2,2,2,1,4,4,The channels I follow.,1,3,9,"8,6,2",,3,,,2,,1,,,,,5,,,,,,,,,,,,,,,,,,,,1,C0643C93-8488-44F1-B450-C0E4CB5C7339,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7ef7fb8dc18b64c3e1dbf6bbf0e4620300ebba1e2080d4cd0391f462224c1b75,0,,65814617,1,YTB,YOUTUBE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkqd36hLE8v4tVz,,1
6/6/18 17:09,6/6/18 17:10,0,45.16.2.23,100,68,1,6/6/18 17:10,R_DGLHRz38uF3GBvb,,,,,32.94900513,-96.43450165,anonymous,EN,A3VPD34C23PQTQ,2,2,2,2,1,1,1,2,1,1,5,1,Media,1,3,10,"5,2,11",,2,,,,,,,1,3,,4,4,3,Hot,1,2,7,"9,7,12",,,,,,2,,1,,,3,3,5,F4A0A4CA-58ED-4A8C-8DED-6337A72CF019,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,att.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5486aa6500aee82d1a0ff3831b4dcf7fd59c63f637f534080339515239c18005,1,,43776668,0,HUL,INSTAGRAM,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d4gSyWlfTBIzKnz,IGM,1
6/6/18 17:07,6/6/18 17:10,0,68.201.165.149,100,161,1,6/6/18 17:10,R_2CNGvWiFY9g9AYf,,,,,26.17880249,-98.35949707,anonymous,EN,A3G8OON0TDPN1E,2,2,1,1,2,2,2,2,2,2,3,3,NFL,3,2,8,"11,5,1",3,,,,,,,,2,1,,2,5,5,MAGA,1,3,10,"2,9,4",,1,,3,,,,2,,,,4,2,AF49F1D9-AF62-48C4-BF1B-E82663E8FA98,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900adc3fbffcc5a38ce930857837f793ba6bf149908291ae12671f31167734b,0,,26571319,0,ESP,FOX NEWS,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nCijJKAb6mbYbj,FOX,1
6/6/18 17:08,6/6/18 17:10,0,73.214.83.191,100,151,1,6/6/18 17:10,R_1hDUva5VlXVtVEv,,,,,39.64559937,-79.94329834,anonymous,EN,A2RCYLKY072XXO,2,2,2,2,2,2,2,2,2,1,4,4,videos,1,2,8,"6,2,5",,2,,,1,,,,3,,,2,,,,,,,,,,,,,,,,,,,,1,F18C2A35-7796-4152-90CF-2BE4D97409AA,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d7bc3b71c5026119f44fd321236fb39613abfa4494a8c35a5936ef0f5b4f7d72,0,,74665021,1,YTB,YOUTUBE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkqd36hLE8v4tVz,,1
6/6/18 17:08,6/6/18 17:10,0,73.147.0.223,100,127,1,6/6/18 17:10,R_3EEYhSQge77urhh,,,,,38.13609314,-79.06230164,anonymous,EN,A1ZN6V0PU8VVAH,2,2,2,2,2,2,1,2,2,1,2,4,movies,1,3,9,"9,5,8",,,,,,,3,1,2,,,3,3,4,video,1,1,6,"8,1,5",2,,,,,,1,,3,,,3,2,1E327EA8-FB17-4B36-BAD6-097F6CEFC09B,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168aede37f71e9459ae484cdce49651259eb69d7e589e6b7c755fd699df52fa,0,,64911494,0,NFX,YOUTUBE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkqd36hLE8v4tVz,YTB,1
6/6/18 17:08,6/6/18 17:10,0,98.232.3.67,100,176,1,6/6/18 17:10,R_usSeLideekVCdjP,,,,,47.62060547,-122.0227051,anonymous,EN,ATUHO8M1HOC0N,2,2,1,2,2,1,1,2,1,1,5,5,integrity,1,3,10,"2,6,1",3,1,,,2,,,,,,,5,2,2,attention,1,1,4,"5,8,9",,,,,,,2,3,1,,,1,5,D24FE719-9E18-44AB-9580-8CAA57BDFB24,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16758c559cf53576ef3547f17c395bd794e966f421f4fd2abe21a11eb106315c,0,,53858723,0,ESP,INSTAGRAM,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d4gSyWlfTBIzKnz,IGM,1
6/6/18 17:08,6/6/18 17:10,0,74.75.178.1,100,140,1,6/6/18 17:10,R_3RdW3ttIrEko4MS,,,,,43.58299255,-71.03929901,anonymous,EN,AHDW0M4017Z8K,2,2,2,2,2,2,1,2,2,1,3,4,Convenient,1,3,10,"5,12,7",,,,,,3,,,1,,2,3,4,4,Videos,1,3,9,"9,6,5",,,,,2,,,1,3,,,4,2,A6708F00-14A0-49AE-B555-C695CB8663AA,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dbf7f6d3c2fe1b7028bec1f098ed4cc2bdb1c93171117f0af2285a8e4ef5f458,0,,52582347,0,NFX,YOUTUBE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkqd36hLE8v4tVz,YTB,1
6/6/18 17:07,6/6/18 17:11,0,12.180.166.10,100,196,1,6/6/18 17:11,R_d0g8MnZCZGA4W1r,,,,,43.0796051,-89.37580109,anonymous,EN,A1UBV2NP7OVDVV,2,2,1,2,2,2,1,2,1,1,4,4,Entertainment ,1,3,10,"2,9,12",,1,,,,,,2,,,3,5,5,5,Innovative ,1,3,10,"5,9,8",,,,,,,3,2,1,,,5,4,FA3A58E3-69C2-431D-B5A4-598DB54B6BD6,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,atcllc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a14ed83449f2020c03dcd0441f3845691c726464ae0bc548a9c9f0fe43ddce7d,1,,46094002,0,ESP,NETFLIX,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3HOJUmklJqZxtJj,NFX,1
6/6/18 17:07,6/6/18 17:11,0,65.51.222.4,100,216,1,6/6/18 17:11,R_Os2y3BlGlH2WQP7,,,,,41.11630249,-74.04599762,anonymous,EN,A2OTDMCV8CZWML,2,2,2,2,2,2,2,1,1,1,3,4,fun,1,2,7,"6,9,7",,,,,1,3,,2,,,,2,3,4,networking,1,1,6,"2,5,4",,1,,3,,,,,2,,,2,3,4BF3699D-B198-4758-9021-0BD93757D7EB,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,nyackhospital.org,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5e6b62e27b7875293ed53fbbf1149aad2e1bd2279d6b1d96c887a1ac22029fda,0,,16856895,0,SNP,TWITTER,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmp6eNel0wUP2dv,TWT,1
6/6/18 17:09,6/6/18 17:11,0,70.15.32.193,100,107,1,6/6/18 17:11,R_2rNpc8FdXkN1U0j,,,,,40.51890564,-75.501297,anonymous,EN,A2FEPNA8OA1UE,2,2,2,2,2,2,1,1,2,1,5,5,comfort,1,3,10,"9,8,2",,3,,,,,2,1,,,,5,2,3,friends,1,3,10,"7,5,6",,,,,3,1,,,2,,,4,3,525C3FF2-FFBD-4C62-B895-5534AE53706E,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,ptd.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5313cf78b1b4e2acf000fca14026d8c92fa4bd5b8a1cc2ac534d3505375d50bd,0,,24659954,0,NFX,SNAPCHAT,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a4ShhTs7ijG4HAN,SNP,1
6/6/18 17:08,6/6/18 17:11,0,74.71.163.62,100,161,1,6/6/18 17:11,R_3fq7B13MXN1BCWA,,,,,40.80220032,-73.95240021,anonymous,EN,ADKKDK6P4MS1Z,2,2,2,2,2,2,1,2,1,1,5,5,entertainment,1,3,10,"12,9,2",,3,,,,,,2,,,1,5,3,4,communication,1,2,8,"6,8,5",,,,,1,,2,,3,,,3,3,E5AA250D-F650-42C8-A0CF-5970CED6E176,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049dcc780f7338661127ae7abd1295a5f59b83a74cdb58e1ef4da77e6a4e48f,0,,45303597,0,NFX,TWITTER,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmp6eNel0wUP2dv,TWT,1
6/6/18 17:10,6/6/18 17:11,0,73.61.16.60,100,58,1,6/6/18 17:11,R_39Q6JCnUDNE86id,,,,,42.73449707,-71.46330261,anonymous,EN,A15VRRHQCLJHC8,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2383465F-AE90-4F22-A82D-D83DA5DF7FF4,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d237b08d6734d9116890ed4895b9bf67554a073fcca3c63d2f0be73d6264a59d,0,,15083795,0,,,,,1
6/6/18 17:10,6/6/18 17:12,0,72.195.245.197,100,70,1,6/6/18 17:12,R_3kMUvllY4jgaab4,,,,,33.56100464,-111.9088974,anonymous,EN,A2JGQAJFND8V6R,2,2,2,2,2,2,2,2,2,1,3,4,videos,1,2,8,"8,7,5",,,,,,2,1,,3,,,3,,,,,,,,,,,,,,,,,,,,1,0CF5CDB4-A398-475D-9126-A6B5C35070E3,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,cox.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5aa4c6f7cb4493c3d755c11887176ada8e3b2aab8ea698739f903592d8d6e676,0,,52813793,1,YTB,YOUTUBE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkqd36hLE8v4tVz,,1
6/6/18 17:10,6/6/18 17:12,0,108.28.146.134,100,87,1,6/6/18 17:12,R_3GlEg37IXnkGKZi,,,,,38.89729309,-77.25229645,anonymous,EN,A38Z7Q3V5E2Q70,2,2,2,2,2,2,2,2,2,1,4,4,entertainment,2,2,7,"11,6,7",,,,,2,3,,,,1,,5,,,,,,,,,,,,,,,,,,,,1,1CEF51F9-00CD-4EE4-85DF-5158DE33F80C,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,verizon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c2eaaaf9a2868f767d51c1526683056a8305606f743e0192063f7fb1f61ced96,0,,18982084,1,YTB,YOUTUBE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkqd36hLE8v4tVz,,1
6/6/18 17:09,6/6/18 17:12,0,70.172.208.133,100,133,1,6/6/18 17:12,R_22sqvXJZJ3tBZaO,,,,,41.40409851,-71.47740173,anonymous,EN,AROEBUDI2L9G9,2,2,2,2,1,1,1,1,2,1,4,4,tv,1,3,9,"12,11,5",,,,,,,,,3,2,1,4,3,4,photos,2,3,9,"12,6,9",,,,,2,,,3,,,1,3,5,C9A5AB90-C05C-40A7-B4AD-8A5F6B2130CE,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,cox.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f59cb24950069a9f6a33f7f07acbc8496c771b6c5e19ac0725fd3e80d05445c1,0,,14297213,0,HUL,INSTAGRAM,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d4gSyWlfTBIzKnz,IGM,1
6/6/18 17:11,6/6/18 17:12,0,216.249.69.169,100,70,1,6/6/18 17:12,R_3k7AOz9KAI7nflo,,,,,38.48899841,-86.64559937,anonymous,EN,A3BL2ZEODD79Az,2,2,2,2,2,2,2,2,2,1,4,4,Information,1,3,10,"2,7,5",,1,,,,2,,,3,,,5,,,,,,,,,,,,,,,,,,,,1,51BF6FF8-03B5-43D4-9C86-9B140708B3BC,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,smithvilledsl.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72ab903bb577634c07af088eef9c5ea9c6f44036ce8ef4a92b0fc46ca409fe93,0,,97879465,1,YTB,YOUTUBE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bkqd36hLE8v4tVz,,1
6/6/18 17:10,6/6/18 17:12,0,108.195.92.66,100,98,1,6/6/18 17:12,R_114UKaqJsePOcTr,,,,,34.49159241,-82.61579895,anonymous,EN,A2ZL5GAZK6S0H1,2,2,1,1,1,1,1,1,2,1,5,4,sports,1,1,6,"11,4,12",,,,2,,,,,,1,3,4,1,5,lies,1,1,3,"7,8,5",,,,,,1,2,,3,,,1,7,FECF8C4E-C208-4374-A28F-0406D5E5C31B,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,att.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43890107e605824c3247342dafe0dc4c12eb9dbe919e5b8339b44c19f0137691,0,,36312433,0,ESP,FOX NEWS,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nCijJKAb6mbYbj,FOX,1
